,Unnamed: 0,title,company_name,location,experience,technical_skills,rank,score,country,Company,Glassdoor_rating
662,640,Data & Analytics Specialist / Business Analyst,"1609 Roche Farma, S.A.",Anywhere,Non spécifié,"['Excel', 'R']",70.0,72.1,Anywhere,,
663,641,Principal Software Engineer - Azure Data,Microsoft,Anywhere,Non spécifié,"['Pandas', 'Numpy', 'Postgresql', 'Scala', 'Azure data factory', 'Azure', 'Sql', 'Aws', 'R', 'Java', 'Python']",24.0,74.7,Anywhere,,
664,642,"Director, Sales Analytics - Digital Markets",Gartner Careers,"Barcelona, Spain",Non spécifié,"['Tableau', 'Scala', 'Excel', 'Sql', 'Dash', 'R', 'Git']",,,Spain,,
665,643,Senior Business Organic Growth Data Analyst,Preply,"Barcelona, Spain",Non spécifié,"['Tableau', 'Snowflake', 'Excel', 'Sql', 'Dash', 'R', 'Git']",,,Spain,,
666,644,Data Engineer Intern,Socialpoint,"Barcelona, Spain",Non spécifié,"['Sql', 'Python', 'R', 'Excel']",,,Spain,,
667,645,Data Strategist,Hewlett Packard Careers,"Barcelona, Spain",Non spécifié,"['Git', 'Sql', 'R', 'Excel']",,,Spain,,
668,646,Cloud Data Engineer,Vodafone,"Málaga, Spain",Non spécifié,"['Excel', 'Sql', 'Hadoop', 'Nosql', 'Spark', 'R', 'Jenkins', 'Git']",,,Spain,,
669,647,Senior Data Engineer,Quantexa,Anywhere,Non spécifié,"['Elasticsearch', 'Scala', 'Excel', 'Hadoop', 'Spark', 'R', 'Java', 'Gcp', 'Python']",,,Anywhere,,
670,648,European Data Sales Manager,ICEYE,Spain,Non spécifié,"['Excel', 'R', 'Sas']",,,Spain,,
671,649,Senior Data Solutions Architect,SGS,"Madrid, Spain",Non spécifié,"['Git', 'R', 'Azure']",,,Spain,,
672,650,Principal Data Manager (Home or Office based) - Iqvia Biotech,IQVIA,"Madrid, Spain",Non spécifié,"['Excel', 'R']",,,Spain,,
673,651,Data Center Technician - Madrid - On-site,RM Staffing B.V.,"Community of Madrid, Spain",Non spécifié,"['Excel', 'R']",,,Spain,,
674,652,Remote Data Contributor – Castillian Spanish,TransPerfect,Anywhere,Non spécifié,['R'],,,Anywhere,,
675,653,Data Analytics Lead - Digital Markets,Gartner,Spain,Non spécifié,"['Postgresql', 'Tableau', 'Snowflake', 'Azure', 'Excel', 'Powerbi', 'Sql', 'Dash', 'R', 'Git']",,,Spain,,
676,654,Data Science Team Lead,TomTom,Anywhere,Non spécifié,"['Sql', 'Python', 'R', 'Excel']",,,Anywhere,,
677,655,Senior Data Analyst,Octopus Energy Group,"Valencia, Spain",Non spécifié,"['Pandas', 'Sql', 'Dash', 'R', 'Python']",,,Spain,,
678,656,Machine Learning Engineer / Data Scientist,Talan,"Madrid, Spain",Non spécifié,"['Azure', 'Excel', 'R', 'Git', 'Python']",,,Spain,,
679,657,Senior Data Engineer @ OTA Insight in Madrid Metropolitan Area,OTA Insight,"Community of Madrid, Spain",Non spécifié,"['Scala', 'Kafka', 'Airflow', 'Bigquery', 'R', 'Spark', 'Java', 'Git', 'Gcp', 'Python', 'Kubernetes', 'Gitlab']",,,Spain,,
680,658,Senior Data Scientist - Insights (Marketing Measurement),Preply,"Barcelona, Spain",Non spécifié,"['Scala', 'Airflow', 'Sql', 'Databricks', 'R', 'Jenkins', 'Git', 'Python']",,,Spain,,
681,659,Product Data Officer  - Medical Devices (European Languages),"MERCADOS Y ANALISIS, S. A (ES52)","Madrid, Spain",Non spécifié,"['Excel', 'R']",,,Spain,,
682,660,"Senior Data Analyst, Analytics",chainlink labs,Anywhere,Non spécifié,"['Sql', 'Aws', 'Oracle', 'Dash', 'R', 'Gcp', 'Python']",,,Anywhere,,
683,661,Data Engineer (Cloud),Otto Group Solution Provider (OSP) Spain,Anywhere,Non spécifié,"['Scala', 'Sql', 'Bigquery', 'R', 'Java', 'Terraform', 'Git', 'Gcp', 'Python']",,,Anywhere,,
684,662,Associate Data & Management Consultant (UK) - Orbit Graduate Programme,Celonis,"Madrid, Spain",Non spécifié,"['Sql', 'Python', 'R', 'Excel']",,,Spain,,
685,663,Remote Data Entry Clerk - Work at Home,HR Admin,Anywhere,Non spécifié,"['Excel', 'R']",,,Anywhere,,
686,664,Senior Data Engineer,Swapcard,"Catalonia, Spain",Non spécifié,"['Tableau', 'Sql', 'Aws', 'Docker', 'Redshift', 'R', 'Terraform', 'Python']",,,Spain,,
687,665,Consumer Panel Data (CPS) Leader Iberia,NielsenIQ,"Madrid, Spain",Non spécifié,"['Excel', 'R', 'Git']",,,Spain,,
688,666,Life Sciences Scientific Coordination Officer for Data Management (R2),TN Spain,"Barcelona, Spain",Non spécifié,"['Excel', 'R']",,,Spain,,
689,667,Medical Data Validation - European Languages (Excel & PowerPoint),"MERCADOS Y ANALISIS, S. A (ES52)","Madrid, Spain",Non spécifié,"['Excel', 'R']",,,Spain,,
690,668,Healthanea - Data Engineer,AXA Group,"Barcelona, Spain  (+1 other)",Non spécifié,"['Elasticsearch', 'Scala', 'Mongodb', 'Azure', 'Sql', 'Hadoop', 'Spark', 'R', 'Git', 'Python', 'Scikit-learn']",,,Spain,,
691,669,Associate Director DD&IT IM Data Products,Novartis,"Barcelona, Spain",Non spécifié,"['Snowflake', 'Scala', 'Aws', 'R', 'Git', 'Databricks']",85.0,71.4,Spain,,
692,670,Data Manager - All Gender,(1206) Opella Healthcare Group SAS,Anywhere,Non spécifié,"['Sql', 'Aws', 'Dash', 'R', 'Spark', 'Git', 'Gcp', 'Python', 'Pyspark']",,,Anywhere,,
693,671,Senior Field Product Manager (Data Protection),Zscaler,"Madrid, Spain",Non spécifié,['R'],,,Spain,,
694,672,"Data Analytics Analyst, SAS Programming - European Languages Speaker",IQVIA,"Madrid, Spain",Non spécifié,"['Scala', 'Sas', 'Excel', 'Sql', 'R']",,,Spain,,
695,673,Data Science Lead (m/f/d) - Barcelona,Free Now,Anywhere,Non spécifié,"['Tableau', 'Airflow', 'Excel', 'Databricks', 'R', 'Python', 'Mlflow']",,,Anywhere,,
696,674,"Mid-Level Data Analyst (EMEA, remote)",Margera,Anywhere,Non spécifié,"['Tableau', 'Excel', 'Powerbi', 'Sql', 'Dash', 'R', 'Git', 'Python']",,,Anywhere,,
697,675,Generative AI Intern,Aetion,Anywhere,Non spécifié,"['Sql', 'Keras', 'Git', 'Databricks', 'Python', 'Excel', 'Pytorch', 'R', 'Scikit-learn', 'Airflow', 'Docker', 'Redshift', 'Spark', 'Java', 'Scala', 'Llm', 'Aws', 'Tensorflow', 'Mysql']",,,Anywhere,,
698,676,Data Engineer (full remote or hybrid working model),lastminute.com,"Barcelona, Spain",Non spécifié,"['Scala', 'Airflow', 'Sql', 'Aws', 'Bigquery', 'Redshift', 'R', 'Git', 'Python']",,,Spain,,
699,677,Associate Director - Quality Digital Data - Europe - Homebased,Worldwide Clinical Trials,Spain   (+5 others),Non spécifié,"['Gcp', 'Excel', 'R', 'Git']",,,Spain,,
700,678,Data Center Technician,"Equinix, Inc",Spain,Non spécifié,"['R', 'Git']",,,Spain,,
701,679,Data Scientist (Risk),Revolut,Portugal   (+8 others),Non spécifié,"['Sql', 'Python', 'R', 'Excel']",,,Portugal,,
702,680,Senior Data Engineer - Europe Remote,Cimpress,Anywhere,Non spécifié,"['Snowflake', 'Scala', 'Airflow', 'Aws', 'Databricks', 'R', 'Spark', 'Git', 'Python']",,,Anywhere,,
703,681,DATA PRIVACY CENTRE OF EXPERTISE MANAGER,AXA Group,"Madrid, Spain  (+1 other)",Non spécifié,"['Excel', 'R', 'Aws']",,,Spain,,
704,682,Advance Analytics (Global),Publicis Groupe,"Madrid, Spain",Non spécifié,"['Git', 'Excel', 'R', 'Spark']",,,Spain,,
705,683,Work From Home - Online Data Analyst,TELUS International AI Inc.,Spain,Non spécifié,"['R', 'Git']",,,Spain,,
706,684,Official Data Collector - Spain,IMG ARENA,Spain,Non spécifié,['R'],,,Spain,,
707,685,Lead Infrastructure Security Engineer,DataCamp,"Madrid, Spain",Non spécifié,"['Scala', 'Sas', 'Airflow', 'Excel', 'Aws', 'Docker', 'R', 'Java', 'Terraform', 'Kubernetes', 'Gcp', 'Python']",,,Spain,,
708,686,Senior System Engineer - Data Engineer CMS,TUI Group,"Lisbon, Portugal  (+1 other)",Non spécifié,"['Scala', 'Excel', 'R', 'Terraform', 'Git', 'Python', 'Gitlab']",,,Portugal,,
709,687,Senior Data Engineer,Hewlett Packard Careers,"Barcelona, Spain",Non spécifié,"['Pandas', 'Scala', 'Dataiku', 'Excel', 'Sql', 'Nosql', 'Databricks', 'R', 'Spark', 'Python']",,,Spain,,
710,688,Data Center Critical Facilities Specialist III,60755 Iron Mountain Data Centers (Espana) S.L.,Anywhere,Non spécifié,"['R', 'Git']",,,Anywhere,,
711,689,Remote Search Analyst Spain,HR Admin,Anywhere,Non spécifié,"['Excel', 'R']",,,Anywhere,,
712,690,Senior Marketing Data Analyst,Remote,Anywhere,Non spécifié,"['Sql', 'Dash', 'R']",,,Anywhere,,
713,691,Senior Data Engineer,HP,"Barcelona, Spain   (+4 others)",Non spécifié,"['Postgresql', 'Mongodb', 'Sql', 'Nosql', 'Databricks', 'R', 'Spark', 'Git', 'Python', 'Pyspark']",27.0,74.5,Spain,HP,"4,1"
714,692,Senior Data Engineer,Swapcard,"Lisbon, Portugal   (+7 others)",Non spécifié,"['Tableau', 'Sql', 'Aws', 'Docker', 'Redshift', 'R', 'Terraform', 'Python']",,,Portugal,,
715,693,Senior Data Engineer,HP,"Barcelona, Spain   (+2 others)",Non spécifié,"['Pandas', 'Scala', 'Dataiku', 'Excel', 'Sql', 'Nosql', 'Databricks', 'R', 'Spark', 'Python']",27.0,74.5,Spain,HP,"4,1"
716,694,Flow Cytometry Data Analyst,Roche,"Basel, Switzerland",Non spécifié,"['Python', 'R', 'Excel']",70.0,72.1,Switzerland,,
717,695,"MOSE Data Strategy, Governance and Management Manager (location: EU)",ABB,"Baden, Switzerland   (+2 others)",Non spécifié,"['Excel', 'R', 'Git']",,,Switzerland,,
718,696,"Senior Specialist ""Informal economy data and diagnostics""",International Labour Organization,"Geneva, Switzerland",Non spécifié,"['Excel', 'R']",,,Switzerland,,
719,697,Manufacturing Master Data Specialist,Bristol-Myers Squibb  Co,"Boudry, Switzerland",Non spécifié,"['Excel', 'R']",,,Switzerland,,
720,698,Computer Vision Data Scientist,Apple,"Zürich, Switzerland",Non spécifié,"['Python', 'Tableau', 'R', 'Excel']",57.0,72.7,Switzerland,,
721,699,"Director, Product management Data Platform",Quartz Bio,"Geneva, Switzerland",Non spécifié,"['R', 'Scala', 'Git']",,,Switzerland,,
722,700,Manager Data Analytics,Publicis Sapient,"Zürich, Switzerland",Non spécifié,"['R', 'Git']",,,Switzerland,,
723,701,Consultant - Data Scientist - Forensics Investigations ...,EY,"Zürich, Switzerland",Non spécifié,"['Excel', 'Sql', 'Spark', 'R', 'Python']",,,Switzerland,,
724,702,Data Scientist Intern,Richemont,"Villars-sur-Glâne, Switzerland",Non spécifié,"['Excel', 'Sql', 'Docker', 'R', 'Tensorflow', 'Git', 'Python']",,,Switzerland,,
725,703,Senior Specialist Applied Data Analytics,Nestle Operational Services Worldwide SA,"Lausanne, Switzerland",Non spécifié,"['Python', 'R', 'Excel']",,,Switzerland,,
726,704,Data Scientist Time Series Forecasting · 80% – 100%,Digitec Galaxus AG,"Zürich, Switzerland",Non spécifié,"['Excel', 'Sql', 'R', 'Git', 'Python']",,,Switzerland,,
727,705,Consultant - Audit Analytics & Data Delivery (Graduate),EY,"Zürich, Switzerland",Non spécifié,"['Sql', 'Spark', 'R', 'Excel']",,,Switzerland,,
728,706,Data Engineer,42matters,"Zürich, Switzerland",Non spécifié,"['Elasticsearch', 'Scala', 'Mongodb', 'Sql', 'Docker', 'R', 'Python', 'S3']",,,Switzerland,,
729,707,Chapter Lead - Data Strategy & Governance,DSM,"Kaiseraugst, Switzerland",Non spécifié,"['Excel', 'R', 'Git']",,,Switzerland,,
730,708,BI Data Analyst,Aston Carter,"Zürich, Switzerland",Non spécifié,"['Oracle', 'Tableau', 'R']",,,Switzerland,,
731,709,Senior Sustainability Associate - Data Owner,Partners Group AG,"Zug, Switzerland",Non spécifié,"['Excel', 'R', 'Scala']",,,Switzerland,,
732,710,Data Scientist – Process Development (80-100%),Climeworks,"Zürich, Switzerland",Non spécifié,"['Azure', 'Excel', 'Sql', 'Databricks', 'R', 'Python']",,,Switzerland,,
733,711,Data Science Analyst,Agoda,"Zürich, Switzerland",Non spécifié,['R'],,,Switzerland,,
734,712,Sr Data Steward,SZ1 Banco Santander International SA,Anywhere,Non spécifié,"['Excel', 'R', 'Scala', 'Git']",,,Anywhere,,
735,713,Data and Business Analyst,Randstad,"Geneva, Switzerland",Non spécifié,"['Tableau', 'Excel', 'Sql', 'R', 'Git']",,,Switzerland,,
736,714,Data Engineer,Murmuration,Switzerland,Non spécifié,"['Snowflake', 'Scala', 'Mongodb', 'Airflow', 'Sql', 'Aws', 'R', 'Python', 'S3']",,,Switzerland,,
737,715,Actuarial Data Analyst,SiriusPoint Ltd.,Switzerland,Non spécifié,"['Python', 'R', 'Excel']",,,Switzerland,,
738,716,Data Analyst - Semantic Models intern,Philip Morris International,"Lausanne, Switzerland",Non spécifié,"['Python', 'R', 'Git']",,,Switzerland,,
739,717,Group Lead Data and AI,Proclinical,"Lachen, Switzerland",Non spécifié,"['Scala', 'Azure', 'Powerbi', 'R', 'Generative ai', 'Git', 'Python']",,,Switzerland,,
740,718,Consultant Data & Information Governance (m/f/d),AWK Group AG,"Bern, Switzerland   (+3 others)",Non spécifié,"['R', 'Git']",,,Switzerland,,
741,719,Senior Data Engineer (310),ICM Personal AG,"Zürich, Switzerland",Non spécifié,"['Snowflake', 'Scala', 'Azure', 'Sql server', 'Sql', 'Aws', 'Oracle', 'R', 'Python']",,,Switzerland,,
742,720,Product Owner Data Analytics,VAT Vakuumventile AG,Switzerland,Non spécifié,"['Excel', 'R', 'Scala']",,,Switzerland,,
743,721,Senior Data Engineer/Azure Cloud Architect,Rec2Tech Ltd,"Zürich, Switzerland",Non spécifié,"['Scala', 'Azure', 'Excel', 'Spark', 'R', 'Python']",,,Switzerland,,
744,722,Data Governance Specialist,JCW Resourcing,"Solothurn, Switzerland",Non spécifié,['R'],,,Switzerland,,
745,723,Clinical Data Manager,Aktiia,"Neuchâtel, Switzerland",Non spécifié,"['Python', 'R']",,,Switzerland,,
746,724,"Associate Director, Global Delivery Excellence Data and Reporting",Bristol-Myers Squibb  Co,"Boudry, Switzerland   (+2 others)",Non spécifié,"['Excel', 'R', 'Aws', 'Git']",,,Switzerland,,
747,725,Data Engineer (80-100%),Bank Vontobel,Switzerland,Non spécifié,"['Tableau', 'Snowflake', 'Azure', 'Airflow', 'Excel', 'Sql', 'Docker', 'R', 'Kubernetes', 'Python']",,,Switzerland,,
748,726,Data Engineer,Gulp,"Bern, Switzerland",Non spécifié,['R'],,,Switzerland,,
749,727,Senior Data Engineer Data Platform Team M F D Remote,Glassnode,Anywhere,Non spécifié,"['Kafka', 'Airflow', 'Docker', 'R', 'Git', 'Gcp', 'Python', 'Kubernetes']",,,Anywhere,,
750,728,Sr Datawarehouse Developer,SZ1 Banco Santander International SA,Anywhere,Non spécifié,"['Scala', 'Excel', 'Sql', 'Aws', 'Oracle', 'R', 'Python']",,,Anywhere,,
751,729,Data Engineer,Nozomi Networks,"Mendrisio, Switzerland",Non spécifié,"['Excel', 'Sql', 'Aws', 'Nosql', 'Docker', 'R', 'Python']",,,Switzerland,,
752,730,Data Scientist - Battery Energy Storage Systems (m/f/d),Advanced Microgrid Solutions,"Zürich, Switzerland",Non spécifié,"['Scala', 'Excel', 'Sql', 'R', 'Git', 'Python']",,,Switzerland,,
753,731,Data Analyst - Semantic Models intern,Philip Morris International,"Lausanne, Switzerland",Non spécifié,"['Python', 'R', 'Git']",,,Switzerland,,
754,732,Data Coordinator 60- 80 % (m/f/d),Michael Page,"Zürich, Switzerland",Non spécifié,"['Excel', 'R']",,,Switzerland,,
755,733,INTERN - INFORMATION MANAGEMENT (Data Visualization and Design),UNOG United Nations Office at Geneva,"Geneva, Switzerland",Non spécifié,['R'],,,Switzerland,,
756,734,Data Analyst,TieTalent,"Geneva, Switzerland",Non spécifié,"['Sql', 'R', 'Snowflake']",,,Switzerland,,
757,735,Senior Project Manager (MCF / Data Centres),Royal HaskoningDHV,"Zürich, Switzerland",Non spécifié,"['Excel', 'R', 'Git']",,,Switzerland,,
758,736,Internship data analyst,"Merck KGaA, Darmstadt, Germany","Aubonne, Switzerland",Non spécifié,"['Sql', 'Tableau', 'R', 'Excel']",,,Switzerland,,
759,737,Cloud Data Engineer,Rec2Tech Ltd,"Zürich, Switzerland",Non spécifié,"['Scala', 'Azure', 'Excel', 'Sql', 'Hadoop', 'Databricks', 'R', 'Spark', 'Python']",,,Switzerland,,
760,738,Software Developer / Data Engineer / Co-Founder,wantex,Anywhere,Non spécifié,['R'],,,Anywhere,,
761,739,Data Science Manager,Microsoft,"Schwyz, Switzerland  (+1 other)",Non spécifié,"['Excel', 'Scala', 'R', 'Aws']",24.0,74.7,Switzerland,,
762,740,Chapter Lead - Data Strategy & Governance,dsm-firmenich,Switzerland,Non spécifié,"['Excel', 'R', 'Git']",,,Switzerland,,
763,741,"Document Data Migration Specialist (Student job, 50%) (m/f/x)",Straumann,"Basel, Switzerland",Non spécifié,"['Excel', 'R']",,,Switzerland,,
764,742,Data Center Engineering Operations Trainee,Amazon Data Services Switzerland GmbH,"Zürich, Switzerland",Non spécifié,"['R', 'Aws']",,,Switzerland,,
765,743,Product Manager - Data Services,Etops,"Cham, Switzerland",Non spécifié,"['Excel', 'R']",,,Switzerland,,
766,744,INTERN - INFORMATION MANAGEMENT (Data Visualization and Design),UNOG United Nations Office at Geneva,"Geneva, Switzerland",Non spécifié,['R'],,,Switzerland,,
767,745,Cloud Architect - AWS Data Analytics,DoiT International,"Bern, Switzerland",Non spécifié,"['Azure', 'Airflow', 'Excel', 'Sql', 'Aws', 'Nosql', 'R', 'Git', 'Gcp', 'Python', 'Kubernetes']",,,Switzerland,,
768,746,Experienced Data Scientist: Algorithm development for sensor...,greenteg AG,"Rümlang, Switzerland",Non spécifié,"['Python', 'R']",,,Switzerland,,
769,747,Data Science Director,Metyis,"Zürich, Switzerland",Non spécifié,"['Tableau', 'Excel', 'Powerbi', 'Sql', 'Nosql', 'R', 'Git', 'Python']",,,Switzerland,,
770,748,Data Center Critical Facilities Engineer (m/f/d),Equinix,"Oberengstringen, Switzerland",Non spécifié,"['Excel', 'R', 'Git']",,,Switzerland,,
771,749,Master Data Specialist,Accuray,"Morges, Switzerland",Non spécifié,"['Excel', 'R', 'Scala']",,,Switzerland,,
772,750,Program Analytics Specialist - UpLink,World Economic Forum Geneva,Anywhere,Non spécifié,"['Airflow', 'Tableau', 'R', 'Dataiku']",,,Anywhere,,
773,751,Group Lead Data and AI,Proclinical,"Schwyz, Switzerland",Non spécifié,"['Scala', 'Azure', 'Powerbi', 'R', 'Generative ai', 'Git', 'Python']",,,Switzerland,,
774,752,Senior Data Engineer,Visium SA,"Lausanne, Switzerland",Non spécifié,"['Tableau', 'Snowflake', 'Scala', 'Azure', 'Excel', 'Powerbi', 'Aws', 'Databricks', 'R', 'Spark', 'Python']",,,Switzerland,,
775,753,Software Engineer in Test – New Data,Nexthink,Anywhere,Non spécifié,"['Python', 'R', 'Jenkins', 'Git']",,,Anywhere,,
776,754,Data Science Analyst,Agoda,"Zürich, Switzerland",Non spécifié,['R'],,,Switzerland,,
777,755,Software Engineer for Data Distribution (IT-SD-PDS-2023-140-GRAP),CERN,Switzerland,Non spécifié,"['Python', 'R', 'Aws']",,,Switzerland,,
778,756,NSTC R&D Master Trainee Data Analysts Developer,Nestle Operational Services Worldwide SA,"Orbe, Switzerland",Non spécifié,"['Excel', 'Sql', 'Aws', 'R', 'Python']",,,Switzerland,,
779,757,"Manager, Workday Data Conversion Lead",KPMG Deutschland,"Basel, Switzerland   (+34 others)",Non spécifié,"['R', 'Aws']",,,Switzerland,,
780,758,Data Center Productivity Manager / Daily Operations Manager (m/f/d),CBRE,"Winterthur, Switzerland",Non spécifié,"['Excel', 'R', 'Git']",,60.9,Switzerland,,
781,759,Marketing Data Scientist,EF Education First,"Zürich, Switzerland",Non spécifié,"['Random forest', 'Sql', 'R', 'Spark', 'Git', 'Python']",,,Switzerland,,
782,760,Senior Data Engineer,Siren Group,Anywhere,Non spécifié,"['Snowflake', 'Scala', 'Airflow', 'Excel', 'Sql', 'Aws', 'Docker', 'R', 'Git', 'Python']",,,Anywhere,,
783,761,Internship in Oncology Data Science,Novartis Pharma AG,"Basel, Switzerland",Non spécifié,"['Excel', 'R']",85.0,71.4,Switzerland,,
784,762,"Lead Data Scientist, Insurance Industry - BCG X",Boston Consulting Group,"Zürich, Switzerland   (+9 others)",Non spécifié,"['Scala', 'R', 'Spark', 'Git', 'Python']",,,Switzerland,Boston Consulting Group,"4,3"
785,763,Item Master Data Specialist,On,Switzerland,Non spécifié,"['Excel', 'R']",,,Switzerland,,
786,764,Intern data analytics & program management assistant (m/w/d),CH12 Lonza AG,Anywhere,Non spécifié,"['Excel', 'R']",,,Anywhere,,
787,765,"Data Engineer (Lausanne, Switzerland)",Unit8 SA,Anywhere,Non spécifié,"['Azure', 'Aws', 'Docker', 'Databricks', 'R', 'Spark', 'Git', 'Python']",,,Anywhere,,
788,766,Consultant Data Protection (m/f/d),AWK Group AG,"Bern, Switzerland   (+3 others)",Non spécifié,"['R', 'Git']",,,Switzerland,,
789,767,Data Analyst (Country of deployment to be determined),IMPACT Initiatives,"Châtelaine, Switzerland",Non spécifié,"['Python', 'R']",,,Switzerland,,
790,768,Data Platform Engineer,Scandit,Anywhere,Non spécifié,"['Tableau', 'Kafka', 'Excel', 'Sql', 'Aws', 'R', 'Git', 'Gcp', 'Python', 'Gitlab']",,,Anywhere,,
791,769,SAP MM Functional Consultant (f/m/d) S/4 HANA Data Migration,NTT DATA  Services,"Basel, Switzerland",Non spécifié,"['Excel', 'R', 'Git']",,,Switzerland,,
792,770,Federation-wide Data Systems,International Federation of Red Cross and Red Crescent Societies,Switzerland,Non spécifié,"['Tableau', 'Sql', 'R', 'Git', 'Python', 'Gitlab']",,,Switzerland,,
793,771,Data Scientist (Brain-Computer Interface Team),AE Studio,Anywhere,Non spécifié,"['Aws', 'R', 'Tensorflow', 'Git', 'Python', 'S3']",,,Anywhere,,
794,772,Postdoctoral Researcher in Modeling Intraindividual Learning...,University of Zurich,"Zürich, Switzerland",Non spécifié,"['Python', 'R', 'Git']",,,Switzerland,,
795,773,Consultant Data Scientist - Forensics in Geneva,EY,"Lancy, Switzerland",Non spécifié,"['Sql', 'Python', 'R', 'Excel']",,,Switzerland,,
796,774,IT Data Engineer,LHH,"Geneva, Switzerland",Non spécifié,"['Sql', 'Spark', 'R', 'Azure']",,,Switzerland,,
797,775,Regional Sales Manager - 28951,Splunk,"Zürich, Switzerland  (+1 other)",Non spécifié,"['R', 'Aws']",,,Switzerland,,
798,776,Data Steward (Data Operations & Analytics) - Finance field - Up to...,YourCode Recruitment,"Zürich, Switzerland",Non spécifié,"['Azure', 'Powerbi', 'Sql', 'Aws', 'R', 'Python']",,,Switzerland,,
799,777,Data Engineer in Zürich (m/w/d),ROCKEN,"Zürich, Switzerland",Non spécifié,"['Tableau', 'Scala', 'Kafka', 'Excel', 'Aws', 'Hadoop', 'Docker', 'R', 'Spark', 'Jenkins', 'Git', 'Python', 'Kubernetes']",,,Switzerland,,
800,778,BI Developer / Data Visualisation Engineer (m/f/d),Coopers Group AG,Switzerland,Non spécifié,"['Excel', 'Powerbi', 'R']",,,Switzerland,,
801,779,Clinical Programming Lead (1 of 2 positions),Johnson & Johnson,"Allschwil, Switzerland   (+10 others)",Non spécifié,"['Sql', 'Python', 'R', 'Scala']",,,Switzerland,Johnson & Johnson,"4,2"
802,780,Data scientist,Smeetz,Anywhere,Non spécifié,"['Python', 'R', 'Aws', 'Excel']",,,Anywhere,,
803,781,App-Entwickler für Oracle Datenbank- und Data-Warehousing-Lösungen (a),Nexus,"Einsiedeln, Switzerland",Non spécifié,"['Oracle', 'Sql', 'R']",,,Switzerland,,
804,782,(Senior) Data Analyst,TieTalent,"Geneva, Switzerland",Non spécifié,"['Sql', 'Tableau', 'R']",,,Switzerland,,
805,783,Data Governance Lead,On,Switzerland,Non spécifié,"['Gcp', 'R', 'Scala', 'Airflow']",,,Switzerland,,
806,784,Software Engineer - Data,Zondax,Anywhere,Non spécifié,"['Docker', 'R', 'Scala', 'Kubernetes']",,,Anywhere,,
807,785,Senior Data Scientist,Traveltechessentialist,Anywhere,Non spécifié,"['Scala', 'R', 'Spark', 'Git', 'Python']",,,Anywhere,,
808,786,Clinical Data Manager,Universität Zürich,"Zürich, Switzerland",Non spécifié,"['Gcp', 'Excel', 'R']",,,Switzerland,,
809,787,Agriculture Sustainability Specialist Data Protocols and Methodologies,Nestlé Operational Services Worldwide SA GTP,"Lausanne, Switzerland",Non spécifié,['R'],94.0,71.0,Switzerland,,
810,788,Software Engineer in Test – New Data,Nexthink,"Lausanne, Switzerland",Non spécifié,"['Python', 'R', 'Jenkins', 'Git']",,,Switzerland,,
811,789,Lead Electrical Engineer (MCF/ Data Centres),Royal HaskoningDHV,"Zürich, Switzerland",Non spécifié,"['Excel', 'R', 'Git']",,,Switzerland,,
812,790,SAP Data Migration,Stott and May,Switzerland,Non spécifié,['R'],,,Switzerland,,
813,791,Staff Data Engineer,Lokalise,Anywhere,Non spécifié,"['Snowflake', 'Kafka', 'Airflow', 'Sql', 'Aws', 'Docker', 'R', 'Git', 'Python']",,,Anywhere,,
814,792,Data engineer - Young graduate / Internship,Lucid Analytics AG,"Basel, Switzerland",Non spécifié,"['Python', 'R', 'Git']",,,Switzerland,,
815,793,SAP Master Data Governance Senior Consultant (m/f/d),AWK Group AG,"Bern, Switzerland   (+3 others)",Non spécifié,"['R', 'Git']",,,Switzerland,,
816,794,MMC Data and Research Project Manager Europe,Danish Refugee Council,"Geneva, Switzerland  (+1 other)",Non spécifié,"['Excel', 'R']",,,Switzerland,,
817,795,Senior Data Engineer,SGS,"Geneva, Switzerland",Non spécifié,"['Git', 'Python', 'R', 'Azure']",,,Switzerland,,
818,796,Data Analyst (H/F),ROLEX SA,"Geneva, Switzerland",Non spécifié,"['Tableau', 'Snowflake', 'Excel', 'Powerbi', 'Sql', 'R', 'Python']",,,Switzerland,,
819,797,Global Data Privacy Director,IRC - The International Rescue Committee,"Geneva, Switzerland   (+2 others)",Non spécifié,"['R', 'Aws']",,,Switzerland,,
820,798,"Junior Data Analyst (EMEA, remote)",Margera,Anywhere,Non spécifié,"['Tableau', 'Excel', 'Powerbi', 'Sql', 'R', 'Git', 'Python']",,,Anywhere,,
821,799,Claims MI Analyst,RenaissanceRe Europe AG,Anywhere,Non spécifié,"['Tableau', 'Sql server', 'Excel', 'Powerbi', 'Sql', 'R', 'Python']",,,Anywhere,,
822,800,"Data Analyst (100%, all genders)",Swiss International Air Lines AG,Anywhere,Non spécifié,"['Excel', 'Tableau', 'R', 'Azure']",,,Anywhere,,
823,801,Group Lead Data & AI,Octapharma,"Schwyz, Switzerland",Non spécifié,"['Scala', 'Azure', 'Excel', 'Powerbi', 'R', 'Generative ai', 'Python']",,,Switzerland,,
824,802,Erfahrener und motivierter Data-Architekt,Nexus,"Freienbach, Switzerland",Non spécifié,['R'],,,Switzerland,,
825,803,Study Coordinator Data Management,Personal Genome Diagnostics,"Geneva, Switzerland   (+16 others)",Non spécifié,['R'],,,Switzerland,,
